Date,Time,Item,Group,Category,Barcode Number,QTY Sold,Unit Price,Total Price,WAC per PC,Total WAC,Daily Gross Profit,Loyalty Card,Customer Name,Customer Debt Status,Payment Type,UserID,TransactionID
5/2/2026,22:27:39,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/2/2026,22:28:19,Mayai@Kizungu,,Viungo,0,2,350,700,266.67,533.33,166.67,,,,,,
5/2/2026,22:30:19,Nyota/Kali,,Sigara & RIZLA,0,2,150,300,85.48,170.96,129.04,,,,,,
5/2/2026,22:30:19,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/2/2026,22:55:26,Ngano-25kg,,Nafaka,0,1.8,"1,800.00","3,150.00","1,507.14","2,637.50",512.5,,,,,,
5/3/2026,13:57:59,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/3/2026,13:57:59,Azam-Malt-300ML,,Vinywaji,6.00964E+12,2,600,"1,200.00",496.79,993.59,206.41,,,,,,
5/3/2026,13:57:59,Tambi-25kg (Kupima),,Nafaka,0,1,"2,800.00","2,800.00","2,140.00","2,140.00",660,,,,,,
5/3/2026,13:57:59,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/3/2026,13:57:59,Winston(R),,Sigara & RIZLA,0,21,200,"4,200.00",130.53,"2,741.05","1,458.95",,,,,,
5/3/2026,13:57:59,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/3/2026,15:07:50,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/3/2026,15:07:50,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/3/2026,15:07:50,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/3/2026,15:52:46,Double(KK)-200ml,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,794.67","1,794.67",205.33,,,,,,
5/3/2026,15:52:46,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/3/2026,15:52:46,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/3/2026,18:26:24,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/3/2026,18:26:24,Pipi/Bigijii@150,,Vitamu,0,3,150,450,100,300,150,,,,,,
5/3/2026,18:26:24,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/3/2026,18:26:24,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/3/2026,20:00:16,Sembe-25kg,,Nafaka,0,3,"1,500.00","4,500.00","1,180.00","3,540.00",960,,,,,,
5/3/2026,20:00:16,Pipi/Bigijii@150,,Vitamu,0,3,150,450,100,300,150,,,,,,
5/3/2026,20:00:16,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/3/2026,20:00:16,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/3/2026,20:00:16,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/3/2026,20:33:24,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/3/2026,20:33:24,Nyota/Kali,,Sigara & RIZLA,0,6,150,900,85.48,512.87,387.13,,,,,,
5/3/2026,20:33:24,Winston(R),,Sigara & RIZLA,0,10.5,200,"2,100.00",130.53,"1,370.53",729.47,,,,,,
5/3/2026,21:21:55,Pipi/Bigijii@100,,Vitamu,0,1,100,100,59.76,59.76,40.24,,,,,,
5/3/2026,21:21:55,Fanta-Orange : 350mL,,Vinywaji,0,1,800,800,558.33,558.33,241.67,,,,,,
5/3/2026,21:21:55,Winston(R),,Sigara & RIZLA,0,2.5,200,500,130.53,326.32,173.68,,,,,,
5/3/2026,21:21:55,Portsman,,Sigara & RIZLA,0,1,300,300,220.88,220.88,79.12,,,,,,
5/3/2026,21:21:55,Nyota/Kali,,Sigara & RIZLA,0,1,150,150,85.48,85.48,64.52,,,,,,
5/3/2026,21:21:55,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/3/2026,22:09:24,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/3/2026,22:09:24,Nyota/Kali,,Sigara & RIZLA,0,2,150,300,85.48,170.96,129.04,,,,,,
5/3/2026,22:09:24,Winston(R),,Sigara & RIZLA,0,6,200,"1,200.00",130.53,783.16,416.84,,,,,,
5/3/2026,22:09:24,Double(KK)-200ml,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,794.67","1,794.67",205.33,,,,,,
5/3/2026,22:35:58,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/3/2026,22:35:58,Mosquito :COIL,,Afya,0,1,250,250,140,140,110,,,,,,
5/3/2026,22:46:23,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/3/2026,22:46:23,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/3/2026,22:46:23,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/3/2026,22:49:33,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/4/2026,9:50:57,Smart Gin-200ML,,Vinywaji,6.20301E+12,3,"2,000.00","6,000.00","1,744.28","5,232.84",767.16,,,,,,
5/4/2026,9:50:57,Mayai@Kizungu,,Viungo,0,3,350,"1,050.00",266.67,800,250,,,,,,
5/4/2026,9:50:57,Azam-Punch-300ML,,Vinywaji,6.20301E+12,1,600,600,445.83,445.83,154.17,,,,,,
5/4/2026,9:50:57,Jambo:Lemon-300ml,,Vinywaji,0,1,600,600,433.33,433.33,166.67,,,,,,
5/4/2026,9:50:57,Embassy,,Sigara & RIZLA,0,9,400,"3,600.00",278.03,"2,502.27","1,097.73",,,,,,
5/4/2026,13:33:45,Uhai(W)-1L,,Vinywaji,6.20301E+12,4,600,"2,400.00",417.49,"1,669.97",730.03,,,,,,
5/4/2026,13:33:45,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/4/2026,13:33:45,Nyota/Kali,,Sigara & RIZLA,0,1,150,150,85.48,85.48,64.52,,,,,,
5/4/2026,13:33:45,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/4/2026,14:52:23,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/4/2026,14:52:23,Azam-Cola-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",423.55,847.1,352.9,,,,,,
5/4/2026,14:52:23,Mayai@Kizungu,,Viungo,0,4,350,"1,400.00",266.67,"1,066.67",333.33,,,,,,
5/4/2026,15:34:39,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/4/2026,15:34:39,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/4/2026,18:05:01,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/4/2026,18:05:01,Sembe-25kg,,Nafaka,0,0.8,"1,500.00","1,125.00","1,180.00",885,240,,,,,,
5/4/2026,18:05:01,Pipi/Bigijii@50,,Vitamu,0,3,50,150,31.63,94.9,55.1,,,,,,
5/4/2026,18:05:01,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/4/2026,18:05:01,Ngano-25kg,,Nafaka,0,1,"1,800.00","1,800.00","1,507.14","1,507.14",292.86,,,,,,
5/4/2026,18:05:01,Sukari(Kupima) - 50kg,,Viungo,0,0.3,"3,000.00",750,"2,360.00",590,160,,,,,,
5/4/2026,18:05:01,Mafuta/Kupikia-20L,,Viungo,0,1,"6,000.00","6,000.00","4,060.98","4,060.98","1,939.02",,,,,,
5/4/2026,18:48:37,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/4/2026,18:48:37,Mayai@Kizungu,,Viungo,0,4,350,"1,400.00",266.67,"1,066.67",333.33,,,,,,
5/4/2026,18:48:37,Jobo-200ML,,Vinywaji,6.20304E+12,0.5,"2,000.00","1,000.00","1,723.96",861.98,138.02,,,,,,
5/4/2026,20:35:19,Master(R),,Sigara & RIZLA,0,3,150,450,104.65,313.96,136.04,,,,,,
5/4/2026,20:35:19,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/4/2026,20:35:19,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/4/2026,20:35:19,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/4/2026,20:35:19,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/4/2026,20:43:01,K-vant(S)-250ML,,Vinywaji,6.203E+12,1,"4,500.00","4,500.00","3,340.74","3,340.74","1,159.26",,,,,,
5/4/2026,21:16:25,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,1,800,800,498.15,498.15,301.85,,,,,,
5/4/2026,21:16:25,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/4/2026,21:16:25,Sembe-25kg,,Nafaka,0,1.5,"1,500.00","2,250.00","1,180.00","1,770.00",480,,,,,,
5/4/2026,21:16:25,Winston(R),,Sigara & RIZLA,0,10,200,"2,000.00",130.53,"1,305.26",694.74,,,,,,
5/4/2026,22:25:18,Smart Gin-200ML,,Vinywaji,6.20301E+12,3,"2,000.00","6,000.00","1,744.28","5,232.84",767.16,,,,,,
5/4/2026,22:25:18,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/4/2026,22:25:18,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/4/2026,22:45:03,Winston(R),,Sigara & RIZLA,0,16,200,"3,200.00",130.53,"2,088.42","1,111.58",,,,,,
5/4/2026,22:45:03,Smart Gin-200ML,,Vinywaji,6.20301E+12,5,"2,000.00","10,000.00","1,744.28","8,721.39","1,278.61",,,,,,
5/4/2026,22:45:49,Winston(R),,Sigara & RIZLA,0,16,200,"3,200.00",130.53,"2,088.42","1,111.58",,,,,,
5/4/2026,22:45:49,Smart Gin-200ML,,Vinywaji,6.20301E+12,5,"2,000.00","10,000.00","1,744.28","8,721.39","1,278.61",,,,,,
5/4/2026,23:05:53,UDI : STIKI,,Usafi:Binafsi,0,2,50,100,23.81,47.62,52.38,,,,,,
5/4/2026,23:05:53,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/5/2026,9:04:20,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/5/2026,9:04:20,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/5/2026,9:04:20,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,1,800,800,498.15,498.15,301.85,,,,,,
5/5/2026,9:04:20,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/5/2026,9:04:20,Winston(R),,Sigara & RIZLA,0,8.5,200,"1,700.00",130.53,"1,109.47",590.53,,,,,,
5/5/2026,12:26:41,Smart Gin-200ML,,Vinywaji,6.20301E+12,2,"2,000.00","4,000.00","1,744.28","3,488.56",511.44,,,,,,
5/5/2026,12:57:13,Niceone-180g,,Usafi:Jumla,6.20302E+12,2,500,"1,000.00",417.5,835,165,,,,,,
5/5/2026,12:57:13,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/5/2026,12:57:13,Sembe-25kg,,Nafaka,0,4,"1,500.00","6,000.00","1,180.00","4,720.00","1,280.00",,,,,,
5/5/2026,12:57:13,Azam-Punch-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",445.83,891.67,308.33,,,,,,
5/5/2026,12:57:13,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/5/2026,15:49:15,Sembe-25kg,,Nafaka,0,0.3,"1,500.00",375,"1,180.00",295,80,,,,,,
5/5/2026,15:49:15,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/5/2026,15:49:15,Mayai@Kizungu,,Viungo,0,10,350,"3,500.00",266.67,"2,666.67",833.33,,,,,,
5/5/2026,15:49:15,Portsman,,Sigara & RIZLA,0,1,300,300,220.88,220.88,79.12,,,,,,
5/5/2026,15:49:15,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/5/2026,15:49:15,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/5/2026,16:58:31,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/5/2026,18:03:04,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/5/2026,18:10:08,Winston(R),,Sigara & RIZLA,0,10,200,"2,000.00",130.53,"1,305.26",694.74,,,,,,
5/5/2026,18:10:08,Embassy,,Sigara & RIZLA,0,5,400,"2,000.00",278.03,"1,390.15",609.85,,,,,,
5/5/2026,18:10:08,Nyota/Kali,,Sigara & RIZLA,0,9,150,"1,350.00",85.48,769.3,580.7,,,,,,
5/5/2026,18:10:08,Winston(R),,Sigara & RIZLA,0,7.5,200,"1,500.00",130.18,976.34,523.66,,,,,,
5/5/2026,18:10:08,Master(R),,Sigara & RIZLA,0,3,150,450,104.65,313.96,136.04,,,,,,
5/5/2026,18:10:08,Master(K),,Sigara & RIZLA,0,7,150,"1,050.00",100.76,705.34,344.66,,,,,,
5/5/2026,18:10:08,Tressa :Shampoo - 10ML,,Usafi:Binafsi,6.20305E+12,2,200,400,125,250,150,,,,,,
5/5/2026,18:15:55,Pipi/Bigijii@50,,Vitamu,0,12,50,600,31.63,379.59,220.41,,,,,,
5/5/2026,18:23:50,UDI : STIKI,,Usafi:Binafsi,0,4,50,200,23.81,95.24,104.76,,,,,,
5/5/2026,18:42:52,Mafuta/Kupikia-20L,,Viungo,0,0.5,"6,000.00","3,000.00","4,060.98","2,030.49",969.51,,,,,,
5/5/2026,19:17:11,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/5/2026,19:17:11,Mshumaa,,Jikoni,6.203E+12,1,500,500,277.78,277.78,222.22,,,,,,
5/5/2026,19:26:29,Nyota/Kali,,Sigara & RIZLA,0,3,150,450,85.48,256.43,193.57,,,,,,
5/5/2026,19:26:29,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/5/2026,19:52:55,Azam-Malt-300ML,,Vinywaji,6.00964E+12,2,600,"1,200.00",496.79,993.59,206.41,,,,,,
5/5/2026,19:52:55,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/5/2026,19:52:55,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/5/2026,19:52:55,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/5/2026,19:52:55,Master(R),,Sigara & RIZLA,0,1,150,150,104.65,104.65,45.35,,,,,,
5/5/2026,19:52:55,Winston(R),,Sigara & RIZLA,0,2.5,200,500,130.53,326.32,173.68,,,,,,
5/5/2026,19:52:55,Jambo:Lemon-300ml,,Vinywaji,0,1,600,600,433.33,433.33,166.67,,,,,,
5/5/2026,20:10:47,Pakiti/Ajinomoto,,Viungo,0,1,100,100,42.86,42.86,57.14,,,,,,
5/5/2026,20:10:47,Niceone-400g,,Usafi:Jumla,6.20302E+12,5,"1,000.00","5,000.00",837.5,"4,187.50",812.5,,,,,,
5/5/2026,20:10:47,Niceone-180g,,Usafi:Jumla,6.20302E+12,8,500,"4,000.00",417.5,"3,340.00",660,,,,,,
5/5/2026,20:10:47,Kiwembe : Dorco,,Usafi:Binafsi,8.80104E+12,1,200,200,85,85,115,,,,,,
5/5/2026,20:10:47,UDI : STIKI,,Usafi:Binafsi,0,2,50,100,23.81,47.62,52.38,,,,,,
5/5/2026,21:02:58,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/5/2026,21:02:58,Winston(R),,Sigara & RIZLA,0,5.5,200,"1,100.00",130.53,717.89,382.11,,,,,,
5/5/2026,21:02:58,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/5/2026,21:02:58,Winston(R),,Sigara & RIZLA,0,2.5,200,500,130.18,325.45,174.55,,,,,,
5/5/2026,21:02:58,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/5/2026,21:02:58,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/5/2026,21:20:41,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/5/2026,21:20:41,Pipi/Bigijii@100,,Vitamu,0,1,100,100,59.76,59.76,40.24,,,,,,
5/5/2026,21:20:41,Nyota/Kali,,Sigara & RIZLA,0,3,150,450,85.48,256.43,193.57,,,,,,
5/5/2026,21:53:35,Mayai@Kizungu,,Viungo,0,3,350,"1,050.00",266.67,800,250,,,,,,
5/5/2026,21:53:35,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/5/2026,22:30:21,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/5/2026,22:30:21,Pipi/Bigijii@100,,Vitamu,0,4,100,400,59.76,239.02,160.98,,,,,,
5/5/2026,22:51:17,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/5/2026,22:51:17,Pipi/Bigijii@100,,Vitamu,0,4,100,400,59.76,239.02,160.98,,,,,,
5/6/2026,12:22:05,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/6/2026,12:22:05,Jambo:Lemon-300ml,,Vinywaji,0,1,600,600,433.33,433.33,166.67,,,,,,
5/6/2026,12:22:05,Pepsi : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/6/2026,12:22:05,Cocacola : 350mL,,Vinywaji,0,1,800,800,558.3,558.3,241.7,,,,,,
5/6/2026,12:22:05,Winston(R),,Sigara & RIZLA,0,5,200,"1,000.00",130.53,652.63,347.37,,,,,,
5/6/2026,12:22:05,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/6/2026,13:20:19,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/6/2026,15:43:34,Azam-Cola-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",423.55,847.1,352.9,,,,,,
5/6/2026,15:43:34,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/6/2026,15:43:34,Azam-Punch-300ML,,Vinywaji,6.20301E+12,1,600,600,445.83,445.83,154.17,,,,,,
5/6/2026,15:43:34,Embassy,,Sigara & RIZLA,0,2,400,800,278.03,556.06,243.94,,,,,,
5/6/2026,15:58:17,Jambo:Lemon-300ml,,Vinywaji,0,1,600,600,433.33,433.33,166.67,,,,,,
5/6/2026,15:58:17,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/6/2026,15:58:17,Pepsi : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/6/2026,15:58:17,Cocacola : 350mL,,Vinywaji,0,1,800,800,558.3,558.3,241.7,,,,,,
5/6/2026,15:58:17,Azam-Cola-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",423.55,847.1,352.9,,,,,,
5/6/2026,15:58:17,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/6/2026,15:58:17,Mayai@Kizungu,,Viungo,0,3,350,"1,050.00",266.67,800,250,,,,,,
5/6/2026,19:58:05,Mafuta/Kupikia-20L,,Viungo,0,1,"6,000.00","6,000.00","4,060.98","4,060.98","1,939.02",,,,,,
5/6/2026,19:58:05,Sukari(Kupima) - 50kg,,Viungo,0,1,"3,000.00","3,000.00","2,360.00","2,360.00",640,,,,,,
5/6/2026,19:58:05,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/6/2026,19:58:05,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/6/2026,19:58:05,Fanta-Orange : 350mL,,Vinywaji,0,1,800,800,558.33,558.33,241.67,,,,,,
5/6/2026,19:58:05,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/6/2026,19:59:23,Smart Gin-200ML,,Vinywaji,6.20301E+12,4,"2,000.00","8,000.00","1,744.28","6,977.11","1,022.89",,,,,,
5/6/2026,20:04:09,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/6/2026,20:41:17,Pipi/Bigijii@50,,Vitamu,0,6,50,300,31.63,189.8,110.2,,,,,,
5/6/2026,20:41:17,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/6/2026,20:41:17,Winston(R),,Sigara & RIZLA,0,13.5,200,"2,700.00",130.53,"1,762.11",937.89,,,,,,
5/6/2026,20:41:17,Embassy,,Sigara & RIZLA,0,2,400,800,278.03,556.06,243.94,,,,,,
5/6/2026,20:41:17,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/6/2026,20:41:17,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/6/2026,20:41:17,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/6/2026,20:41:17,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,2,800,"1,600.00",498.15,996.3,603.7,,,,,,
5/6/2026,20:41:17,Nyota/Kali,,Sigara & RIZLA,0,24,150,"3,600.00",85.48,"2,051.47","1,548.53",,,,,,
5/6/2026,20:41:17,Niceone-180g,,Usafi:Jumla,6.20302E+12,1,500,500,417.5,417.5,82.5,,,,,,
5/6/2026,20:52:28,Nyota/Kali,,Sigara & RIZLA,0,1,150,150,85.48,85.48,64.52,,,,,,
5/6/2026,20:52:28,Winston(R),,Sigara & RIZLA,0,26,200,"5,200.00",130.53,"3,393.68","1,806.32",,,,,,
5/6/2026,21:06:56,Winston(R),,Sigara & RIZLA,0,2.5,200,500,130.53,326.32,173.68,,,,,,
5/6/2026,21:06:56,Smart Gin-200ML,,Vinywaji,6.20301E+12,3,"2,000.00","6,000.00","1,744.28","5,232.84",767.16,,,,,,
5/6/2026,21:28:42,Smart Gin-200ML,,Vinywaji,6.20301E+12,4,"2,000.00","8,000.00","1,744.28","6,977.11","1,022.89",,,,,,
5/6/2026,21:28:42,Winston(R),,Sigara & RIZLA,0,4,200,800,130.53,522.11,277.89,,,,,,
5/6/2026,21:28:42,Nyota/Kali,,Sigara & RIZLA,0,1,150,150,85.48,85.48,64.52,,,,,,
5/6/2026,22:19:23,Master(R),,Sigara & RIZLA,0,3,150,450,104.65,313.96,136.04,,,,,,
5/6/2026,22:19:23,Uhai(W)-1L,,Vinywaji,6.20301E+12,2,600,"1,200.00",417.49,834.98,365.02,,,,,,
5/6/2026,22:19:23,Niceone-400g,,Usafi:Jumla,6.20302E+12,1,"1,000.00","1,000.00",837.5,837.5,162.5,,,,,,
5/6/2026,22:19:23,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/6/2026,22:19:23,Paracetamol - 500mg,,Afya,0,6,50,300,30,180,120,,,,,,
5/6/2026,22:34:29,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/6/2026,22:45:57,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/7/2026,9:13:21,Sukari(Kupima) - 50kg,,Viungo,0,0.5,"3,000.00","1,500.00","2,360.00","1,180.00",320,,,,,,
5/7/2026,9:13:21,Mafuta/Kupikia-20L,,Viungo,0,0.5,"6,000.00","3,000.00","4,060.98","2,030.49",969.51,,,,,,
5/7/2026,9:13:21,Tambi-25kg (Kupima),,Nafaka,0,1,"2,800.00","2,800.00","2,140.00","2,140.00",660,,,,,,
5/7/2026,9:13:21,Ngano-25kg,,Nafaka,0,0.5,"1,800.00",900,"1,507.14",753.57,146.43,,,,,,
5/7/2026,9:13:21,Neel-Salt-500g,,Viungo,6.20301E+12,1,500,500,287.5,287.5,212.5,,,,,,
5/7/2026,9:13:21,Niceone-180g,,Usafi:Jumla,6.20302E+12,2,500,"1,000.00",417.5,835,165,,,,,,
5/7/2026,9:13:21,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/7/2026,9:13:21,Winston(R),,Sigara & RIZLA,0,33,200,"6,600.00",130.53,"4,307.37","2,292.63",,,,,,
5/7/2026,9:13:21,Niceone-400g,,Usafi:Jumla,6.20302E+12,1,"1,000.00","1,000.00",837.5,837.5,162.5,,,,,,
5/7/2026,9:13:21,Portsman,,Sigara & RIZLA,0,2,300,600,220.88,441.76,158.24,,,,,,
5/7/2026,10:04:22,Tressa :Shampoo - 10ML,,Usafi:Binafsi,6.20305E+12,3,200,600,125,375,225,,,,,,
5/7/2026,10:04:22,Azam-Punch-300ML,,Vinywaji,6.20301E+12,1,600,600,445.83,445.83,154.17,,,,,,
5/7/2026,11:57:22,Tambi-25kg (Kupima),,Nafaka,0,0.5,"2,800.00","1,400.00","2,140.00","1,070.00",330,,,,,,
5/7/2026,11:57:22,Stone Tangawizi : 350ml,,Vinywaji,0,1,800,800,562.5,562.5,237.5,,,,,,
